The_Only_Way_Is_Essex#James_Lock#0_1,1,1,Series 1,http://dbpedia.org/resource/The_Flash_(2014_TV_series)
The_Only_Way_Is_Essex#James_Lock#0_1,1,2,Series 2,http://dbpedia.org/resource/Star_Trek:_The_Original_Series
The_Only_Way_Is_Essex#James_Lock#0_1,1,3,Series 3,http://dbpedia.org/resource/Arrow_(TV_series)
The_Only_Way_Is_Essex#James_Lock#0_1,1,4,Series 4,http://dbpedia.org/resource/Arrow_(TV_series)
The_Only_Way_Is_Essex#James_Lock#0_1,1,5,Series 5,http://dbpedia.org/resource/Babylon_5
The_Only_Way_Is_Essex#James_Lock#0_1,1,6,Series 6,"http://dbpedia.org/resource/South_African_Class_6E1,_Series_6"
The_Only_Way_Is_Essex#James_Lock#0_1,1,7,Series 7,http://dbpedia.org/resource/Spooks_(TV_series)
The_Only_Way_Is_Essex#James_Lock#0_1,1,8,Series 8,"http://dbpedia.org/resource/South_African_Class_6E1,_Series_8"
The_Only_Way_Is_Essex#James_Lock#0_1,1,9,Series 9,"http://dbpedia.org/resource/South_African_Class_6E1,_Series_9"
The_Only_Way_Is_Essex#James_Lock#0_1,1,10,Series 10,http://dbpedia.org/resource/ER_(TV_series)
The_Only_Way_Is_Essex#James_Lock#0_1,1,11,Series 11,http://dbpedia.org/resource/September_11_attacks
The_Only_Way_Is_Essex#James_Lock#0_1,1,12,Series 12,http://dbpedia.org/resource/Antonov_An-12
The_Only_Way_Is_Essex#James_Lock#0_1,1,13,Series 13,http://dbpedia.org/resource/Warehouse_13
The_Only_Way_Is_Essex#James_Lock#0_1,1,14,Series 14,http://dbpedia.org/resource/Venera_14
The_Only_Way_Is_Essex#James_Lock#0_1,1,15,Series 15,http://dbpedia.org/resource/Lost_(TV_series)
The_Only_Way_Is_Essex#James_Lock#0_1,1,16,Series 16,http://dbpedia.org/resource/Atari_ST
